created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 06 18:00:08 +0000 2023;1710354267796807847;"Mungkin untuk KCIC, nasi udah jadi bubur, tp di masa depan, kalau bisa jangan terulang lagi. Again, we have the bargaining power: 280 juta untapped market potential. Proteksi ekonomi kita dan paksa PMA/MNC untuk bikin deal yang sama2 beneficial.";0;0;0;0;in;1399282250038931457;1710354225895821793;ToshihikoTanak5;https://twitter.com/ToshihikoTanak5/status/1710354267796807847
Fri Oct 06 18:00:07 +0000 2023;1710354263707390410;"Tinggal masalah political will aja. Kalau lihat sekarang KCIC yang sepertinya membebani bgt, plus potensi enclaving, dimana semua aspek dioperasikan dan dikendalikan oleh PMA, maka rugi banget kita cuma jadi konsumen dan penonton, di kandang sendiri.";0;1;0;0;in;1399282250038931457;1710354225895821793;ToshihikoTanak5;https://twitter.com/ToshihikoTanak5/status/1710354263707390410
Fri Oct 06 15:03:47 +0000 2023;1710309885257351657;"@tempodotco buzzerp bakal menjadikan berita ini untuk memperbaiki nama buruk KCIC dengan narasi "diluar negeri yang lebih maju dari Indonesia saja kereta cepat anggarannya membengkak, wajar kalau Indonesia harus utang ke cina dan pake APBN, emang kalian yang gak suka aja gak bersyukur" 🤣🤣";0;0;0;0;in;1343070832457748480;1710133193721151874;nuhe_gaming;https://twitter.com/nuhe_gaming/status/1710309885257351657
Fri Oct 06 15:01:15 +0000 2023;1710309247982989563;"Masyaallah... Emang sudah pengasilan brp KCIC tu,berapa sehari penghasilannya?";0;0;0;0;in;1418708054191722496;1710309247982989563;GhazaliIhwan;https://twitter.com/GhazaliIhwan/status/1710309247982989563
Fri Oct 06 14:56:26 +0000 2023;1710308037766848820;"Terima kasih @KeretaCepatID, hari ini bersama isteri telah jajal Whoosh Halim-Padalarang plus feeder St Bandung. Setelah kulineran Sate Hadori dan di Braga,  Whoosh lagi ke St Halim.  Jajal juga LRT Jabodebek. Hasil kerja pemerintahan pak @jokowi yang tak bisa didustakan 🙏🙏";0;2;0;7;in;7366722;1710308037766848820;aroengbinang;https://twitter.com/aroengbinang/status/1710308037766848820
Fri Oct 06 14:45:12 +0000 2023;1710305207546966135;"@roynehans91 @kabarpenumpang Padahal saya udah bilang sebelumnya. "JAM TERBANG". Prosedur transportasi publik di Indo mau sehebat apapun dia, kalo jam terbangnya belum cukup ga bisa dilepas.  Jangankan di KCIC, di KAI pun sama begitu. Misal mau jadi masinis, dia lolos tes ga langsung jadi masinis gitu aja.";0;0;0;0;in;391471478;1709924500853469283;SukoMartantyo;https://twitter.com/SukoMartantyo/status/1710305207546966135
Fri Oct 06 14:42:11 +0000 2023;1710304450282193178;"@BatuKepla @bajilnurdin @Quvvatt Coba kau jelaskan cebong cara mengembalikan modal KCIC itu secapat mungkin dan bukan 40 tahun, 🤣🤣 ayo coba kau jelaskan itupun bukan termasuk biaya perbaikan ketika rusak, biaya perawatan 🤣🤣 tolol kok ngatain tolol🤣🤪";0;0;0;0;in;1559188415517564928;1709061813885931772;JalanKe83957796;https://twitter.com/JalanKe83957796/status/1710304450282193178
Fri Oct 06 14:30:34 +0000 2023;1710301526776856815;"Yang bikin hoax gini tuh mirip2 sama yang hate comment tiket ordal ke anak2 panti yg DIUNDANG naik kcic..  I hope you guys rot in hell 🙏🏼";0;2;0;0;in;1661818380;1710301526776856815;ndrp_nda;https://twitter.com/ndrp_nda/status/1710301526776856815
Fri Oct 06 14:20:23 +0000 2023;1710298964916834522;"@HaeNde16 @KeretaCepatID Ini beneran bisa ke aljabar kak ?";0;2;0;0;in;1704442949457899520;1710168466676912550;Budi171642;https://twitter.com/Budi171642/status/1710298964916834522
Fri Oct 06 14:19:59 +0000 2023;1710298865012723867;"@xfirdhaaul @KeretaCepatID Bisa nginep koq.. aman parkiran di Halim.. tetap kunci ganda";0;0;0;0;in;1704442949457899520;1710168466676912550;Budi171642;https://twitter.com/Budi171642/status/1710298865012723867
Fri Oct 06 14:16:01 +0000 2023;1710297864797098240;"@sosmedkeras Loh kcic whoosh juga dong... Kan buka produk lokal tuh";0;0;0;0;in;1385458838124457993;1710292812757901668;your_puding;https://twitter.com/your_puding/status/1710297864797098240
Fri Oct 06 14:15:00 +0000 2023;1710297608147644816;"@KeretaCepatID Mimin koq hilang di aplikasi kai untuk pemesanan tiket?";0;0;0;0;in;120622686;1710168466676912550;yennyalily;https://twitter.com/yennyalily/status/1710297608147644816
Fri Oct 06 14:05:54 +0000 2023;1710295319655707120;"@small_mofo_Mk2 Emang KCIC udah beroperasi?";1;1;0;0;in;2801772327;1710278522747716041;jonathanferiza;https://twitter.com/jonathanferiza/status/1710295319655707120
Fri Oct 06 14:02:50 +0000 2023;1710294547723333635;"@KeretaCepatID Mimin ditunggu ya tiket 8 sd 15 okt";0;1;0;0;in;120622686;1710294547723333635;yennyalily;https://twitter.com/yennyalily/status/1710294547723333635
Fri Oct 06 13:53:13 +0000 2023;1710292127890936298;"@tvOneNews Kcic itu jga gc kbutuhan mendesak ,,malh bikin rugi hingga berpuluh "thn";0;0;0;0;in;1444690908327211009;1710080699796217857;lintangwirayud8;https://twitter.com/lintangwirayud8/status/1710292127890936298
Fri Oct 06 13:47:28 +0000 2023;1710290679383953521;"@liaasister Dan sedihnya, kenapa diserahkan ke KAI?? Pemegang transportasi kereta se Indonesia saja belum bisa mengimbangi kebutuhan saking banyaknya penumpang..eeh  malah harus nanggung operasional KCIC..  ini namanya memiskinkan KAI! dan Presiden berlepas diri";0;1;1;1;in;1132112437870645248;1710192936699244603;missdiah2;https://twitter.com/missdiah2/status/1710290679383953521
Fri Oct 06 13:45:52 +0000 2023;1710290275862470686;"Naik @KeretaCepatID tuh sebenarnya enak banget buat tidur. Leg room lega, guncangan gak ada, heningnya terjaga. Nyaman banget dah.  Cuman kan gak lucu kalau baru juga merem dan mimpi ketemu kamu, eh sudah sampai tujuan. Yup, 350 kmph memang bukan kaleng-kaleng. 👏👏👏 https://t.co/BJMnW95I7F";0;1;1;1;in;39198590;1710290275862470686;fazri91;https://twitter.com/fazri91/status/1710290275862470686
Fri Oct 06 13:43:42 +0000 2023;1710289731437707340;"@tgh_009 Kirain kcic itu kayak kereta cepat yg di jepang atau negara lain, ternyata masih nyentuh rel. Kecepatan 350 km/jam aja pd bangga.";0;1;0;1;in;44520395;1710285194706755619;satriyotutuko;https://twitter.com/satriyotutuko/status/1710289731437707340
Fri Oct 06 13:35:45 +0000 2023;1710287730717134907;"@Malika6027 Kereta api 120 tahun yang lalu ... canggih seperti KCIC pada jamannya Bayangkan kalau investasi kereta seperti ini baru balik pokok sekarang... gimana nih @keretaapikita ?? https://t.co/I3cqKJfu3l";0;0;1;2;in;2800831814;1710153059014459618;raetse;https://twitter.com/raetse/status/1710287730717134907
Fri Oct 06 13:32:04 +0000 2023;1710286802819366912;"@Adrianussatrio Lebih lama dari yang katanya 6 bulan ngebor terowongan KCIC, sampe sampe orang konoha gak ada yang mau makanya pake TKA China 😅";0;0;0;2;in;420366618;1710113163268792576;na_DiemMakarim;https://twitter.com/na_DiemMakarim/status/1710286802819366912
Fri Oct 06 13:25:40 +0000 2023;1710285194706755619;"Bener nggak sih kercep kcic blom dipake secara komersil sudah mogok? Kok blom ada beritanya?";0;1;1;6;in;2518915579;1710285194706755619;tgh998;https://twitter.com/tgh998/status/1710285194706755619
Fri Oct 06 13:08:41 +0000 2023;1710280920404775157;"@KeretaCepatID @KAI121 Blm ada APK Nya Min Buat Pemesanan Tiket  ky Access By KAI";2;3;0;0;in;3185144922;1709892149100396577;TukangKomporin;https://twitter.com/TukangKomporin/status/1710280920404775157
Fri Oct 06 12:58:11 +0000 2023;1710278279595459062;"@Nebuchanedzar_I Proyek kcic membengkak pada diem² bae, beli alutsista baru setelah 5 tahun ga ngapa²in banyak yg protes, gini amat negaraku.";0;0;0;8;in;1193552305548746752;1710214789404979438;Frmnsyh_10;https://twitter.com/Frmnsyh_10/status/1710278279595459062
Fri Oct 06 12:50:35 +0000 2023;1710276364853727463;"@OposisiCerdas Kenapa proyek pak @jokowi (pemerintah pusat) banyak bermasalah ya?  Rempang, KCIC, Kertajati, IKN, Mandalika, Tol, dllnya.";0;0;0;0;in;1603768816189988865;1709907889278902435;rangkutifuat;https://twitter.com/rangkutifuat/status/1710276364853727463
Fri Oct 06 12:44:30 +0000 2023;1710274832636785032;"@KeretaCepatID min kereta cpt udh komersil apa msh gratis? Cara pesannya gmn??";0;0;0;0;in;1274332884761931776;1710274832636785032;Lalalapooh4;https://twitter.com/Lalalapooh4/status/1710274832636785032
Fri Oct 06 12:41:49 +0000 2023;1710274160247848963;"@nisma_mokhtar @RagilSemar Saran aja om @RagilSemar apa yg dia ucapkan biasanya 180° dari realita nya.  1. Saya ga mikir (jadi gub dki) eh maju 2. Copras capres, eh maju juga 3. Anak saya ga suka politik, eh anak &amp  mantu. 4. Tidak ada APBN utk KCIC, eh APBN jadi jaminan 5. IKN akan siap ditempati 2024 🤔";0;0;0;1;in;1581114443466821633;1709855824401793198;IdApaajah;https://twitter.com/IdApaajah/status/1710274160247848963
Fri Oct 06 12:37:26 +0000 2023;1710273055266889736;"@sunnyeonh Sama samaa ☺️ aku kemarin ikut war, sbkmnya memang sama ga dapet terus soalnya ketinggalan info. Jadi akhirnya ku nyalain notif twittnya kcic biar update info terbaru. Soalnya suka ngedadak dari pengalaman sebelumnyaa.";0;0;0;0;in;1614284576855330816;1710265715071365364;brry_gewd;https://twitter.com/brry_gewd/status/1710273055266889736
Fri Oct 06 12:35:25 +0000 2023;1710272547185635340;"@KeretaCepatID Tarif berapa min?";0;0;0;0;in;1328855907585802242;1710168466676912550;AluqmanBj;https://twitter.com/AluqmanBj/status/1710272547185635340
Fri Oct 06 12:34:22 +0000 2023;1710272283556839566;"@small_mofo_Mk2 Blackmail utang KCIC make spam Tiananmen Square bagi pelajar Cina di Indo asik kali ya...";0;1;0;7;in;1108331457930358784;1710145061336617450;MiniMiSAW1;https://twitter.com/MiniMiSAW1/status/1710272283556839566
Fri Oct 06 12:25:55 +0000 2023;1710270157111939114;"@KeretaCepatID Siappp min ditungguuu, udh nyalain notif mimin nihhh";0;0;0;0;in;1476839319524417536;1710220315241103781;712hyohyo;https://twitter.com/712hyohyo/status/1710270157111939114
Fri Oct 06 12:12:57 +0000 2023;1710266895759536504;"@ZAEffendy @jokowi Yang dilaos tuh cuma 160km setara KRL beda banget sama KCIC 350km, kadrun mana melek otak nya kalo gak pernah traveling keluar negeri 😌";0;0;0;0;in;1647602670021271553;1708865317219545228;VibesJkt;https://twitter.com/VibesJkt/status/1710266895759536504
Fri Oct 06 12:09:12 +0000 2023;1710265949738397858;"Kalau mau daftar on the spot di stasiun halim bisa gak min @KeretaCepatID?";0;1;0;1;in;3699063374;1710265949738397858;8612fan;https://twitter.com/8612fan/status/1710265949738397858
Fri Oct 06 11:52:37 +0000 2023;1710261775386759507;"Terima kasih @KeretaCepatID sangat mengesankan 😁😁😁 bikin nagih sih 😊 ditambah lagi relasinya sampai surabaya 😛 https://t.co/59S940W1Hp";0;1;0;0;in;926422745700745217;1710261775386759507;sandi_sandol95;https://twitter.com/sandi_sandol95/status/1710261775386759507
Fri Oct 06 11:46:03 +0000 2023;1710260126467428806;"BONG ‼️ SIAPA  PRESIDENNYA  BONG ❓️  Cebong  : Masa Kadrun gak tahu sech ? Itulah yang suka selfie ditengah sawah warga yang sedang PANEN dan bangga banggain jual  APBN  demi peradaban hutang   KCIC.  Kadrun  :  Owhh....  makasih  BONG.";0;0;0;0;in;1272768497945178112;1710260126467428806;Virsi6;https://twitter.com/Virsi6/status/1710260126467428806
Fri Oct 06 11:37:44 +0000 2023;1710258033081864280;"@entisz_ @KeretaCepatID Bukannya ada shuttle bis dari Damri Gedebage (Soekarno-Hatta) dan Mall Summarecon ya?";0;0;0;0;in;1350282462367105025;1710168466676912550;vdandre3;https://twitter.com/vdandre3/status/1710258033081864280
Fri Oct 06 11:31:12 +0000 2023;1710256387065074120;"Headway-nya @lrtjabodebek udah bisa buat sekali jalan sampai Bandung lagi nih pakai @KeretaCepatID 😂 https://t.co/9ObhG2oAkE";0;0;0;0;in;39198590;1710256387065074120;fazri91;https://twitter.com/fazri91/status/1710256387065074120
Fri Oct 06 11:24:49 +0000 2023;1710254782408217024;"@CNNIndonesia Ikn dan kcic itu contoh orang pintar";0;0;0;0;in;1029953808;1709067891860267376;anzanward42;https://twitter.com/anzanward42/status/1710254782408217024
Fri Oct 06 11:23:31 +0000 2023;1710254452333314114;"dan setelah sampai St. Halim, ada beberapa moda transportasi yang bisa digunakan seperti: LRT Jabodetabek, TransJakarta, dan Taxi buat menuju tujuan akhir 🔥  Good Job KCIC and Indonesia 🇮🇩 New transportation for better future 👊 https://t.co/AyUu2VEYt7";0;1;0;0;in;1428390371197820937;1710252239300997395;ndobolwae;https://twitter.com/ndobolwae/status/1710254452333314114
Fri Oct 06 11:20:00 +0000 2023;1710253569604235293;"Cukup nih bila  gaji Jokowi dan Gibran untuk bantu lunasi hutang KCIC ditambah semua uang Kaesang dan BOBBY.";0;0;0;1;in;1272768497945178112;1710253569604235293;Virsi6;https://twitter.com/Virsi6/status/1710253569604235293
Fri Oct 06 11:08:40 +0000 2023;1710250715472613880;"Ini Kereta Cepat yang ada di China, sebenernya ini ngebantu bnget, gua aja dari Hubei ke Guangzhou cuman 7 jam, sementara kalo kereta biasa itu sampe 19 jam, di China ini ngebantu banget, gak tau kalo di Indo  #KeretaCepat #KCIC #Indonesia #China #Hubei #Guangzhou #HighSpeedTrain https://t.co/34rH0IfujV";0;0;0;0;in;987272818973868032;1710250715472613880;lordwiray;https://twitter.com/lordwiray/status/1710250715472613880
Fri Oct 06 10:50:04 +0000 2023;1710246037494116352;"@kabarpenumpang Beda jalur sama kcic yes? Syg uang ya";0;0;0;0;in;1522420567797755905;1709924500853469283;sebutsajaabay;https://twitter.com/sebutsajaabay/status/1710246037494116352
Fri Oct 06 10:29:37 +0000 2023;1710240888071635037;"@tempodotco Lalu apa keuntungan bagi pribumi pekerja pembangunan dari China pegawai wajib berbahasa China.  KCIC selesai  ibukota di pindah IKN  dan dikuasai China https://t.co/QgRnUo6PgI";0;0;0;0;in;1667213278240706560;1710099696512086163;alfatih212426;https://twitter.com/alfatih212426/status/1710240888071635037
Fri Oct 06 10:29:21 +0000 2023;1710240823433195916;"Kalo harga tiket LRT sama KCIC dimurahin ntar ga bisa nutup buat bayar utang. Rame lg dah";0;0;0;0;in;1342053654488993792;1710240823433195916;84nove;https://twitter.com/84nove/status/1710240823433195916
Fri Oct 06 10:14:58 +0000 2023;1710237204617056724;"@KeretaCepatID Dari tegaluar blom ada apa² min hese kadituna";0;2;0;0;in;374321455;1710168466676912550;entisz_;https://twitter.com/entisz_/status/1710237204617056724
Fri Oct 06 10:14:56 +0000 2023;1710237195255341168;"@awwkirain @KeretaCepatID bisa, asalkan ktp yang sesuai dengan nik yang didaftarkan harus dibawa";0;0;0;0;in;819504102;1709566058343076314;stradifairuz;https://twitter.com/stradifairuz/status/1710237195255341168
Fri Oct 06 10:11:47 +0000 2023;1710236399746896043;"@KeretaCepatID Ditunggu di bdg eaaa✌️";0;1;0;0;in;1661179950848942080;1710168466676912550;motorandibdg;https://twitter.com/motorandibdg/status/1710236399746896043
Fri Oct 06 10:07:45 +0000 2023;1710235388370162161;"@KeretaCepatID mimin kl blm punya KTP tp mau ikut ujicoba whoosh bisa lolos pas mau regist di stasiun ga?  Soalnya sendirian nih wkwkwk";0;1;0;0;in;1507552305586982916;1710235388370162161;Jk30863801Jk;https://twitter.com/Jk30863801Jk/status/1710235388370162161
Fri Oct 06 09:55:28 +0000 2023;1710232294777348426;"@mahza_reyhan @KeretaCepatID @nsbbkmdr Jam random ya ka hiks";0;0;0;0;in;2469187994;1710104657123782684;putra2303207;https://twitter.com/putra2303207/status/1710232294777348426
Fri Oct 06 09:51:02 +0000 2023;1710231179625128019;"@Joentak_BeEm @ahmadalbani1851 @satriohendri Gara2 KCIC PT  KAI disuruh nombokin cicilan. Ngidupin diri sendiri aja dah repot... 😀😀😀";0;0;0;0;in;1570996461781004288;1709484738946510858;Adrid000000;https://twitter.com/Adrid000000/status/1710231179625128019
Fri Oct 06 09:49:53 +0000 2023;1710230889345786081;"@putra2303207 @KeretaCepatID @nsbbkmdr besok";0;1;0;0;in;1132392446426357760;1710104657123782684;mahza_reyhan;https://twitter.com/mahza_reyhan/status/1710230889345786081
Fri Oct 06 09:40:38 +0000 2023;1710228563843219578;"Hari ini kesel beud dahh -_  Barang ketinggalan di KCIC awowkwk";0;0;0;0;in;1445259055933452291;1710228563843219578;RizkPr36;https://twitter.com/RizkPr36/status/1710228563843219578
Fri Oct 06 09:20:31 +0000 2023;1710223501393788968;"Lucu bgt pegawai kcic kayaknya dia dari ch soalnya putih terus biar ga gosong dia pake handstock sama sunscreen mana putih bgt di sebagian muka nya sksksk😭😭😭";0;0;0;0;in;1460119965483163648;1710223501393788968;lookatish;https://twitter.com/lookatish/status/1710223501393788968
Fri Oct 06 09:11:46 +0000 2023;1710221299937837482;"@KeretaCepatID @sandi_sandol95 ka kpn buka lg hiji blm kebagian";0;1;0;0;in;2469187994;1710197483115331599;putra2303207;https://twitter.com/putra2303207/status/1710221299937837482
Fri Oct 06 09:10:32 +0000 2023;1710220987177017356;"@KeretaCepatID Min ,kalau misal kita sudah check in di Stasiun, terus tiba tiba batal karena ada keperluan, jadi gimana min ? Boleh keluar lagi ?";0;0;0;0;in;1688426520849907712;1710168466676912550;crxiuu;https://twitter.com/crxiuu/status/1710220987177017356
Fri Oct 06 09:09:23 +0000 2023;1710220698038489514;"keren🇮🇩🚅 @KeretaCepatID https://t.co/b90MkR8ZWV";0;0;0;0;hu;1661638877218738176;1710220698038489514;ElaineTjong69;https://twitter.com/ElaineTjong69/status/1710220698038489514
Fri Oct 06 09:07:52 +0000 2023;1710220315241103781;"@KeretaCepatID minnnn tiket freee percobaan kapannn lg minnn?";0;1;0;0;in;1476839319524417536;1710220315241103781;712hyohyo;https://twitter.com/712hyohyo/status/1710220315241103781
Fri Oct 06 08:56:34 +0000 2023;1710217471242952914;"@KeretaCepatID Min sampai kapan war tiket yg gratis terakhir nya.";0;0;0;0;in;1704442949457899520;1710168466676912550;Budi171642;https://twitter.com/Budi171642/status/1710217471242952914
Fri Oct 06 08:41:59 +0000 2023;1710213804209189044;"@KeretaCepatID Min priode ke 2 pemesanan tiket gratis tgl berapa";0;0;0;0;in;1254155388519251969;1710168466676912550;rizkimulyana33;https://twitter.com/rizkimulyana33/status/1710213804209189044
Fri Oct 06 08:40:59 +0000 2023;1710213550697054258;"@didinajah20 @ekowboy2 @aniesbaswedan Kerja nya jelas terprogram pake Tenaga Lokal itu contoh nya JIS ga kaya ya ono coba mata mu melek bayar KCIC sbulan 226 M utk 30 thn pake uang rakyat( apbn) cemen";0;1;0;0;in;1575122421387911169;1709944052857315729;RiadiS62Melati;https://twitter.com/RiadiS62Melati/status/1710213550697054258
Fri Oct 06 08:39:50 +0000 2023;1710213262368018766;"Tahu anggaran sangat terbatas malah serahkan ibukota ke China bangun KCIC , foya² rakyat di minta makan genjer...genjer kode keras komunis https://t.co/0yqN8sGdzc";0;2;4;3;in;1667213278240706560;1710213262368018766;alfatih212426;https://twitter.com/alfatih212426/status/1710213262368018766
Fri Oct 06 08:34:17 +0000 2023;1710211865392054384;"@tvOneNews Menanyakan hal tersebut kepada Jokowi sangat keterlaluan, nanya Urusan Beras ama urusan Hutang APBN ke KCIC aja gak tau, apalagi soal urusan pemerasan yg dilakukan oleh pimpinan KPK. Hadeuuh...😄😅";0;0;0;16;in;626156275;1710210574146326984;Riez_1;https://twitter.com/Riez_1/status/1710211865392054384
Fri Oct 06 08:29:54 +0000 2023;1710210762290184684;"KCIC ber operasi trus emang ga capex ga ada yg aus onderdil nya emang bisa terus terusan yg pasti kita tiap bln bayar Cash ke China 226 M / bulan slama 30 thn ( coba bayangkan) nafsu apa ngoyo ini pencetus nya kurang survey kelayakannya.";0;0;0;0;in;1575122421387911169;1710210762290184684;RiadiS62Melati;https://twitter.com/RiadiS62Melati/status/1710210762290184684
Fri Oct 06 08:26:48 +0000 2023;1710209982321594515;"@DoankWarto Anies, Jonan dan Susi tidak dipake Jokowi. Kenapa?  Anies bongkar maladministrasi Kemenkeu tentang triliunan tunjangan guru yg data amburadul tanpa perivikasi.   Jonan karena tidak sefaham dg Pk Lurah masalah KCIC  Susi karena rajin tenggelamin kapal.";0;11;25;113;in;1325585170146062336;1710084858591215724;SaifuddinSay;https://twitter.com/SaifuddinSay/status/1710209982321594515
Fri Oct 06 08:22:49 +0000 2023;1710208979224432986;"@SukoMartantyo @kabarpenumpang Ini proyek sdh ada sejak jaman BPPT belum dilebur jd BRIN. Kenapa mau lanjutin proyek KCIC yg jelas2 merugikan kita. Bahkan saya tdk melihat adanya alih teknologi di proyek ini, krn yg melakukan perawatan sampai operasionalnya msh orang Cina Mainland.";0;2;0;1;in;1614551064010969090;1709924500853469283;roynehans91;https://twitter.com/roynehans91/status/1710208979224432986
Fri Oct 06 08:22:25 +0000 2023;1710208876828930455;"@OposisiCerdas Rakyat yg mana yg dilayani dgn KCIC 🤭";0;0;0;0;in;1314377412520493056;1708829009633784304;88Sutanmudo;https://twitter.com/88Sutanmudo/status/1710208876828930455
Fri Oct 06 08:19:19 +0000 2023;1710208098517045276;"@tempodotco regime yg memang mau pakai segala cara demi memuluskan IKN cepet kelar, cepet ngantor, cepet legacy dapet.. rakyat masih mikir sebako gak stabil, BBM naek.. eh malah APBN yg peruntukannya untuk rakyat malah buat KCIC plus IKN.";0;0;0;0;in;1709037131220611072;1710205086285344967;nameItAllSarah;https://twitter.com/nameItAllSarah/status/1710208098517045276
Fri Oct 06 07:59:56 +0000 2023;1710203221804024192;"@radenwidho sikat ke @KeretaCepatID. Tapi yang trial udah abis minggu ini, mari tunggu next week ✨";0;1;0;0;in;53235201;1710177710532853791;sirprasayadi;https://twitter.com/sirprasayadi/status/1710203221804024192
Fri Oct 06 07:46:29 +0000 2023;1710199836459573602;"Baca ini, teman-teman. Memperbandingkan waktu tempuh KCIC dan moda transportasi Jakarta - Bandung lainnya. https://t.co/48Z3gmyVeD";0;0;0;1;in;1644186463779852289;1710199836459573602;Pandan_Resto_CN;https://twitter.com/Pandan_Resto_CN/status/1710199836459573602
Fri Oct 06 07:37:08 +0000 2023;1710197483115331599;"Yuk perdana bersama Whoosh @KeretaCepatID, rasakan sensasinya! 😊😊 https://t.co/F0NSC0knAr";0;1;0;1;in;926422745700745217;1710197483115331599;sandi_sandol95;https://twitter.com/sandi_sandol95/status/1710197483115331599
Fri Oct 06 07:33:35 +0000 2023;1710196587904045487;"@KeretaCepatID @nsbbkmdr Kpn resyock ka";0;1;0;0;in;2469187994;1710104657123782684;putra2303207;https://twitter.com/putra2303207/status/1710196587904045487
