created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Oct 19 22:38:31 +0000 2023;1715135364745368007;"@sunpriiddee @raynhakim nggaa koo udah termasuk sama yg tiket KCIC-nyaa";0;0;0;0;in;1288280942071566337;1714935281311416803;mamannracingg;https://twitter.com/mamannracingg/status/1715135364745368007
Thu Oct 19 22:08:19 +0000 2023;1715127766792999132;"@SultanMafty @KeretaCepatID Datengnya lebih awal makanya";0;1;0;0;in;1652784607497166853;1715034927698424119;Amyaquaza;https://twitter.com/Amyaquaza/status/1715127766792999132
Thu Oct 19 19:29:48 +0000 2023;1715087873027006939;"@pujisurwanoto @Dennysiregar7 Samsaknya ada 2 sih, LBP sama PDIP wkwkwkkw, tapi lebih Samsak LBP, dipaksa urus sana urus ini, ngerjain sana ngerjain sini, ngeberesin proyek hampir gagal kek KCIC tapi di lempar ke LBP, Bayangin aja baru sekitar 2 minggu LBP gak bisa standby kerja, Politik langsung bergejolak";0;0;0;0;in;1335624744398307328;1715080320536719757;Saeaelu1;https://twitter.com/Saeaelu1/status/1715087873027006939
Thu Oct 19 18:45:50 +0000 2023;1715076807442198721;"@txttransportasi Apa karena tarif promo KCIC terus penumpang nya banyak jadi ga tahan kereta feedernya? 🤣  Kira-kira kompensasi nya apa ya ,   Duh aku padahal mau cobain jg ke bdg naik kcic 150k lho kok jadi was was 🤣";0;0;0;0;in;102613368;1715028211543773281;aforann;https://twitter.com/aforann/status/1715076807442198721
Thu Oct 19 18:32:04 +0000 2023;1715073346457473038;"PT KCIC menambah hingga 12 jadwal perjalanan baru Kereta Cepat Whoosh untuk keberangkatan akhir pekan pada Jumat (20/10), Sabtu (21/10), Minggu (22/10). https://t.co/Ku725BEtxt";0;0;1;1;in;135795460;1715073346457473038;detikfinance;https://twitter.com/detikfinance/status/1715073346457473038
Thu Oct 19 18:20:06 +0000 2023;1715070332837736793;"@KeretaCepatID @KeretaCepatID kcicnya mantap min sesuai estimasi, minta tolong dimaksimalkan penggunaan ka feeder, karena kita kan pake sesuai estimasi waktu, kalo telat ya buyar semua kaya tadi pagi telat, mohon dimaksimalkan, terimakasih";0;1;0;0;in;3286996754;1715034927698424119;capuchinnocinca;https://twitter.com/capuchinnocinca/status/1715070332837736793
Thu Oct 19 17:42:59 +0000 2023;1715060990839271757;"@KeretaCepatID Kami tunggu di bandung qaqa🙏";0;0;0;0;in;1661179950848942080;1715034927698424119;motorandibdg;https://twitter.com/motorandibdg/status/1715060990839271757
Thu Oct 19 17:05:59 +0000 2023;1715051679383728200;"@baksoaci_enk @alvianchoiri @nonstopeurotrip @KeretaCepatID @adriansyahyasin @seatsixtyone @AndyBTravels @johanstravel @AsianTrainGuide wkwkwk, bule mah selalu di-prioritaskan. orang lokal selau ditolak, kemarin aja alesannya ada ditjen katanya padahal ada orang lagi foto di firstclass anak anak sm ibunya orang biasa. sungguh pilih kasih konoha ini";0;0;0;0;in;2759037669;1713471107582595281;revwle;https://twitter.com/revwle/status/1715051679383728200
Thu Oct 19 17:03:38 +0000 2023;1715051087986864426;"@papa_loren Kalo cina nagih utang KCIC suruh ke rumah Arya sinulinga ini aja lah ntar .. biar dia yg bayar .. https://t.co/Um5BBbLmxW";0;0;0;1;in;1681975627463925760;1714999124523892819;PPQLomen;https://twitter.com/PPQLomen/status/1715051087986864426
Thu Oct 19 16:47:47 +0000 2023;1715047099975553397;"@wahyuutomos @txttransportasi Ga harus bangun stasiun tambahan. KCIC harus pinter kongkalikong sama pemerintah, terutama kemenperin supaya mereka ijinin impor lagi buat ambil feeder dari luar.  Diantara kementerian yang lain, kemenperin yang paling susah, kepala batu.";0;0;0;0;in;391471478;1715028211543773281;SukoMartantyo;https://twitter.com/SukoMartantyo/status/1715047099975553397
Thu Oct 19 16:43:49 +0000 2023;1715046101735412017;"@KeretaCepatID Harga promo sampe akhir tahun aja Whoosh!";0;0;0;0;in;1456551195036639241;1715034927698424119;d1ff3s;https://twitter.com/d1ff3s/status/1715046101735412017
Thu Oct 19 16:43:36 +0000 2023;1715046046693540294;"@anakodok2009 @raihanaulia_rar Akibat stasiun tujuan ga di tengah kota. Kalo KCIC bangun stasiun kereta cepat di pusat kota emangnya ada lahan yang kosong?";0;1;0;1;in;391471478;1715012749602996599;SukoMartantyo;https://twitter.com/SukoMartantyo/status/1715046046693540294
Thu Oct 19 16:32:31 +0000 2023;1715043258949324865;"@inipemudawiguna Di sisi lain harus ada jaminan &amp  kompensasi juga dari KCIC.";0;0;0;2;in;1617441699613270016;1715000014249066635;txttransportasi;https://twitter.com/txttransportasi/status/1715043258949324865
Thu Oct 19 16:29:50 +0000 2023;1715042581724516522;"@KeretaCepatID Min, pembelian tiket utk group (+/- 30 orang) bisakah ? Bagaimana caranya ? Supaya kami bisa duduk dalam satu gerbong.  Dan utk pembelian tiket group spt ini bisa dapat diskon kah ?";0;0;0;0;in;152146892;1714959029443994027;NancySoehartono;https://twitter.com/NancySoehartono/status/1715042581724516522
Thu Oct 19 16:22:45 +0000 2023;1715040802555285581;"@KeretaCepatID Min buat tgl 26 masih belum ada jadwal kah.? Atau abis atau gimna min?";0;0;0;0;in;538971338;1715034927698424119;Ferisandry;https://twitter.com/Ferisandry/status/1715040802555285581
Thu Oct 19 16:13:04 +0000 2023;1715038364972564981;"@KeretaCepatID Kalo bisa tambahin jadwal terakhir dari halim jam 20.00 an. Krn posisi stasiun halim kan aksesnya dikepung macet dari jam plg kantor sampe waktu isyaa.";0;0;0;0;in;253043552;1715034927698424119;ph_sajalahhh;https://twitter.com/ph_sajalahhh/status/1715038364972564981
Thu Oct 19 16:09:20 +0000 2023;1715037423405842861;"@KeretaCepatID Semoga intervalnya di perpendek hingga bisa menyentuh 1 jam sekali";0;0;0;0;in;1677730950;1714658121409552524;telefonkoin;https://twitter.com/telefonkoin/status/1715037423405842861
Thu Oct 19 16:06:23 +0000 2023;1715036682196574492;"@KeretaCepatID Jadwal feedernya min, saya mau naik dari halim 09.45,lanjut balik ke halim jam 1 siang";0;0;0;0;in;1663704293256630272;1715034927698424119;Kecyy36;https://twitter.com/Kecyy36/status/1715036682196574492
Thu Oct 19 16:02:43 +0000 2023;1715035758107734391;"@KeretaCepatID tapi min, gambar di atas hanya memuat jadwal KCJB.";0;0;0;0;in;98836842;1715034927698424119;satrioikhwan;https://twitter.com/satrioikhwan/status/1715035758107734391
Thu Oct 19 16:02:30 +0000 2023;1715035706433884553;"@KeretaCepatID Feedernya min ngeri ngeri sedep kalau telat karena feedernya";0;2;0;0;in;166491155;1715034927698424119;SultanMafty;https://twitter.com/SultanMafty/status/1715035706433884553
Thu Oct 19 16:02:09 +0000 2023;1715035616071823373;"gimana ya rasanya naik kereta cepat KCIC 🧐";0;0;0;0;in;94043919;1715035616071823373;thoniarianto;https://twitter.com/thoniarianto/status/1715035616071823373
Thu Oct 19 16:01:15 +0000 2023;1715035388304384452;"@txttransportasi Kcic harus buka opsi bangun stasiun tambahan dalem Bandung biar ga kejebak drama Feeder";0;1;0;1;in;994968720;1715028211543773281;wahyuutomos;https://twitter.com/wahyuutomos/status/1715035388304384452
Thu Oct 19 16:00:05 +0000 2023;1715035096875683931;"@KeretaCepatID min itu jam 18.00 tambahan? Kok liat di postingan jadwal di feed ig gak ada yg jam 18.00 https://t.co/E75plRTESK";0;0;0;0;in;2237087924;1715035096875683931;otttoKENji;https://twitter.com/otttoKENji/status/1715035096875683931
Thu Oct 19 15:58:48 +0000 2023;1715034773364883606;"egk ngerti sm ticketingnya kcic";0;0;0;0;in;3067768242;1715034773364883606;rawrstails;https://twitter.com/rawrstails/status/1715034773364883606
Thu Oct 19 15:42:13 +0000 2023;1715030598505623857;"@Bambangmulyonoo Bilangin orang jahat, noh pilihan kau ngutang 1 abad kcic ampe jadi tanah blm kelar kelar dongok…";0;0;0;2;in;1633859324;1714975144513564753;fadli1903;https://twitter.com/fadli1903/status/1715030598505623857
Thu Oct 19 15:41:05 +0000 2023;1715030316572869028;"31 Penumpang Ketinggalan Kereta Cepat Whoosh Terkendala Kereta Feeder, Ini Penjelasan PT KCIC https://t.co/B8wjpSYukU #TempoBisnis";0;1;1;6;in;18129942;1715030316572869028;tempodotco;https://twitter.com/tempodotco/status/1715030316572869028
Thu Oct 19 15:39:17 +0000 2023;1715029861423890546;"@rizto2107 @infobdg @KeretaCepatID Ya emg udh gada kayaknya mangkanya pake travel juga. Nah, kalo itu opsi bisa di coba buat trip selanjutnya.";0;0;0;0;in;369952833;1714863179392749879;sansan4421;https://twitter.com/sansan4421/status/1715029861423890546
Thu Oct 19 15:38:47 +0000 2023;1715029736924328436;"Belum termasuk komoditi minyak bumi yg bakal "meledak" harganya...";0;0;0;0;in;549855423;1715029736924328436;5kiOnD1splay;https://twitter.com/5kiOnD1splay/status/1715029736924328436
Thu Oct 19 15:37:16 +0000 2023;1715029354907107665;"Ekspektasi pas Kcic buka: ribut antara buzzer  Realita: buzzer bersatu hajar pete ikan";0;0;0;3;in;166491155;1715029354907107665;SultanMafty;https://twitter.com/SultanMafty/status/1715029354907107665
Thu Oct 19 15:33:28 +0000 2023;1715028399754985926;"@ekky1995 Kebanyakan main ke Astana Giribangun keknya";0;0;0;1;in;549855423;1714977865878716774;5kiOnD1splay;https://twitter.com/5kiOnD1splay/status/1715028399754985926
Thu Oct 19 15:29:32 +0000 2023;1715027407684706741;"fast local xinwuri -&gt  taichung &gt &gt &gt &gt &gt &gt &gt &gt &gt &gt  ka feeder kcic padalarang -&gt  bandung";0;0;0;0;in;1081833533306355712;1715027407684706741;chika_rizkia;https://twitter.com/chika_rizkia/status/1715027407684706741
Thu Oct 19 15:19:33 +0000 2023;1715024894772285811;"Ajg lah inka, yg bener apa cok bikin kereta, kcic bisa gaspol up to 420 masa feedernya 120 aja ngos ngosan";0;0;0;0;in;1272855793348440064;1715024894772285811;PieDUcup;https://twitter.com/PieDUcup/status/1715024894772285811
Thu Oct 19 15:12:18 +0000 2023;1715023072422715675;"@gedeadnyanaa @Adrianussatrio @ptinka @KeretaCepatID Kenaoa ga sekalian dari crrc krd spek komuter, bisa stop and go dalam waktu cepat? Toh juga bandung sudah waktunya upgrade komuter non feeder hsr";0;0;0;2;in;732654308;1715008446788194535;nuhundanke;https://twitter.com/nuhundanke/status/1715023072422715675
Thu Oct 19 15:05:44 +0000 2023;1715021418856116257;"@gedeadnyanaa @Adrianussatrio @ptinka @KeretaCepatID Dah lah mending joint ventur ma CRRC kek Tehran Metro aj. Bisa dirakit di dalam negeri, alih teknologi, sampe akhirnya bikin sendiri.";0;0;0;4;in;239703231;1715008446788194535;ken_aryadharma;https://twitter.com/ken_aryadharma/status/1715021418856116257
Thu Oct 19 15:00:22 +0000 2023;1715020069766656060;"@sahabat_kereta Kambuh lagi? Gila ini @ptinka bisa serentak gitu bututnya.... Mulai dari @lrtjabodebek sampai kereta feeder KCIC. Gawat darurat ni Om @mas_didiek .... Proyek triliunan malah jd ampas.";0;1;0;1;in;239703231;1714990273737179399;ken_aryadharma;https://twitter.com/ken_aryadharma/status/1715020069766656060
Thu Oct 19 14:58:54 +0000 2023;1715019701255078365;"@KeretaCepatID ternyata antusiame masyarakat tinggi juga ya buat nyoba Whoosh🤔 #kai121";0;0;0;0;in;1426002825478168580;1714658121409552524;blueskyy_yyy23;https://twitter.com/blueskyy_yyy23/status/1715019701255078365
Thu Oct 19 14:51:58 +0000 2023;1715017953979322714;"@mpujayaprema Yg kena sial, ini d bebankan KAI, eh pajak KAI ke kemenhub dgn persetujuan kemenkeu dah naik, eh nanggung lg beban KCIC, udh harga mahal, apakah smkin mahal ni Tiket kerera KAI";0;0;0;0;in;3370001104;1714828015279243589;cakrawalasenj4;https://twitter.com/cakrawalasenj4/status/1715017953979322714
Thu Oct 19 14:51:27 +0000 2023;1715017824023056562;"PT KCIC memohon maaf atas ketidaknyamanan yang dirasakan penumpang Kereta Cepat Whoosh yang mengalami keterlambatan karena adanya kendala operasional kereta feeder dari Stasiun Bandung.   https://t.co/MuCVTBYvOh";0;0;0;1;in;1474011848118657029;1715017824023056562;_rakyatmerdeka;https://twitter.com/_rakyatmerdeka/status/1715017824023056562
Thu Oct 19 14:48:56 +0000 2023;1715017191811350759;"Meskipun kompensasinya dpt free ticket di kereta berikutnya, tp kl ada org yg lg bener2 ngejar waktu gimana yaa.. Lagian emg kasusnya prameks yg sering mogok ga dijadiin pelajaran :( Emg sih feeder kcic emg armadanya beda, tp hrsnya ada learning sih.";0;0;0;0;in;1681459692739133442;1715017191811350759;Nofrianism_;https://twitter.com/Nofrianism_/status/1715017191811350759
Thu Oct 19 14:48:35 +0000 2023;1715017104800588128;"@anakodok2009 @GianeshP lah, apakah Padalarang dan daerah lintas KCIC bukan "desa"? seharfiah nya Feeder kan salah satu bentuk integrasi transportasi, dimana mana pasti ada";0;1;0;0;in;2583188353;1714895859169869979;RDhaniswara;https://twitter.com/RDhaniswara/status/1715017104800588128
Thu Oct 19 14:44:41 +0000 2023;1715016119860470212;"@PRFMnews Padalarang samping KCIC gempa min";0;0;0;0;in;3239882099;1715007297070801161;wildanarwani46;https://twitter.com/wildanarwani46/status/1715016119860470212
Thu Oct 19 14:43:26 +0000 2023;1715015807569477974;"@KeretaCepatID Minimal nyoba sekali sih biar gak penasaran #kai121";0;0;0;0;in;1288609221953511424;1714658121409552524;nurzakihb;https://twitter.com/nurzakihb/status/1715015807569477974
Thu Oct 19 14:42:29 +0000 2023;1715015569257505056;"@raihanaulia_rar Feeder kan itu msh dibwh kcic. Akibat stasiun tujuan gk di dlm kota bdg";0;5;0;1;in;1317750858256240640;1715012749602996599;anakodok2009;https://twitter.com/anakodok2009/status/1715015569257505056
Thu Oct 19 14:40:27 +0000 2023;1715015055824298075;"@KeretaCepatID Koq bs 15rb min? Kan cm 14 perjalanan pp. 1 perjalanan 600 penumpang  😂";0;0;0;0;in;1317750858256240640;1714658121409552524;anakodok2009;https://twitter.com/anakodok2009/status/1715015055824298075
Thu Oct 19 14:39:28 +0000 2023;1715014808893087958;"@gedeadnyanaa @Adrianussatrio @ptinka @KeretaCepatID Made In CRRC pabrik Malay nih. Oke punya. Seragam sama HSR nya 😂🤭 https://t.co/jCjWnBRMHH";0;1;0;8;in;113884439;1715008446788194535;ikirizky__;https://twitter.com/ikirizky__/status/1715014808893087958
Thu Oct 19 14:36:14 +0000 2023;1715013997098139933;"@FauzanUwaizz @KeretaCepatID Krn harga promo 😂😂😂";0;0;0;0;in;1317750858256240640;1714658121409552524;anakodok2009;https://twitter.com/anakodok2009/status/1715013997098139933
Thu Oct 19 14:35:51 +0000 2023;1715013898892714232;"@KeretaCepatID Wah banyak juga ya #kai121";0;0;0;0;in;1655401546954477569;1714658121409552524;radenjuan_;https://twitter.com/radenjuan_/status/1715013898892714232
Thu Oct 19 14:35:27 +0000 2023;1715013798338412795;"@Bambang30503039 @KeretaCepatID Cicilan utang 230M per bln";0;0;0;0;in;1317750858256240640;1714658121409552524;anakodok2009;https://twitter.com/anakodok2009/status/1715013798338412795
Thu Oct 19 14:34:51 +0000 2023;1715013648756957417;"@sansan4421 @infobdg Emang masih ada ya flight hlp-husen? Prasaan udah gaada deh, tapi kalau dari halim juga mending nyobain @KeretaCepatID ga sih, 60menit sampe stasiun bandung";0;1;0;0;in;74109679;1714863179392749879;rizto2107;https://twitter.com/rizto2107/status/1715013648756957417
Thu Oct 19 14:33:21 +0000 2023;1715013270430720507;"@KeretaCepatID Msh promo sih 😂";0;0;0;0;in;1317750858256240640;1714658121409552524;anakodok2009;https://twitter.com/anakodok2009/status/1715013270430720507
Thu Oct 19 14:31:17 +0000 2023;1715012749602996599;"Kasian asli sama KCIC, sama sekali ga ada masalah di keretanya, malah angkutan feedernya jadi beban, LRTnya trobel berjamaah KRD Feedernya mogok";3;14;101;350;in;244442241;1715012749602996599;raihanaulia_rar;https://twitter.com/raihanaulia_rar/status/1715012749602996599
Thu Oct 19 14:29:20 +0000 2023;1715012259813134717;"KCIC ft. Kereta dri IKAN adalah duo maut yg emg beneran maut";0;0;1;1;in;1687821535128776704;1715012259813134717;PanjarPranow0w;https://twitter.com/PanjarPranow0w/status/1715012259813134717
Thu Oct 19 14:27:42 +0000 2023;1715011846716186904;"@KeretaCepatID @superalbs Admin kober balesin tweet😂😂";0;0;0;0;in;2302427498;1714978150164164948;baksoaci_enk;https://twitter.com/baksoaci_enk/status/1715011846716186904
Thu Oct 19 14:27:11 +0000 2023;1715011719054123105;"Penjelasan dan Permintaan Maaf KCIC soal 30 Penumpang Ditinggal Whoosh https://t.co/4XC7JOCrHk";0;0;0;3;in;240113510;1715011719054123105;detikTravel;https://twitter.com/detikTravel/status/1715011719054123105
Thu Oct 19 14:21:01 +0000 2023;1715010165865595346;"@Adrianussatrio @ptinka Udahh saatnya @KeretaCepatID pake Kereta Feeder buatan CRRC ajaaa ahaha";0;5;5;18;in;69842092;1715008446788194535;gedeadnyanaa;https://twitter.com/gedeadnyanaa/status/1715010165865595346
Thu Oct 19 14:17:26 +0000 2023;1715009262076985458;"sampai parkiran Stasiun @KeretaCepatID Tegalluar dulu aja, naik WHOOSHnya nanti (lagi) https://t.co/2qosLAeJG3";0;0;0;1;in;1462946223002845187;1715009262076985458;jalanmuter;https://twitter.com/jalanmuter/status/1715009262076985458
Thu Oct 19 14:15:34 +0000 2023;1715008795066458203;"@RamliRizal Kedua, Jokowi berpesan proyek BRI harus berlandaskan prinsip kemitraan yg setara dan saling menguntungkan, serta dilengkapi perencanaan yang matang.Klau KCIC ifu sndiri sesuai yg anda ktakan Pak @jokowi?.proyek sutra china ini mnurut anda sngat untungkan indonesia..bs djlaskn?😁";0;0;0;6;in;1286557775670042625;1714903576206774398;Fadlipenyair;https://twitter.com/Fadlipenyair/status/1715008795066458203
Thu Oct 19 14:15:06 +0000 2023;1715008678087241838;"@mpujayaprema Asal Argo Parahiyangan tidak tutup saya akan mencoba naik KCIC walau hanya sekali,";0;0;0;0;in;1647781488262529024;1714828015279243589;gunaditaufiq33;https://twitter.com/gunaditaufiq33/status/1715008678087241838
Thu Oct 19 14:14:11 +0000 2023;1715008446788194535;"Feeder KCIC hari ini trouble 2x  KA 7441 Feeder KCIC rute Bandung - Padalarang keberangkatan Bandung 06.22 -Karena gangguan mesin . Pukul 19.30 KA 7440 -karena gangguan mesin sehingga harus memerlukan loko penolong.  LRT Jabodebek dari kemarin banyak yg kacau gmn ini @ptinka ?";15;23;79;213;in;360030872;1715008446788194535;Adrianussatrio;https://twitter.com/Adrianussatrio/status/1715008446788194535
Thu Oct 19 14:05:04 +0000 2023;1715006151774126212;"31 Penumpang Whoosh Tertinggal karena Kertelambatan Kereta Feeder, KCIC Minta Maaf https://t.co/1naCMvRCmJ";1;0;0;1;in;903229236051247104;1715006151774126212;eradotid;https://twitter.com/eradotid/status/1715006151774126212
Thu Oct 19 13:57:42 +0000 2023;1715004298072076466;"Ini lucu sih, di suruh login pake email, tapi di table user nya (tertera masukam account number) , num int, email : string. Bingung gk sih? Udah coba mskin email yg udah kedaftar, eh malah email doesn't exist? @KeretaCepatID *tepokjidat https://t.co/s8WhM2x6QL";0;0;0;0;in;68636828;1715004298072076466;rsvd88;https://twitter.com/rsvd88/status/1715004298072076466
Thu Oct 19 13:56:56 +0000 2023;1715004104739856777;"@txttransportasi Kira2 KRD buatan luar yang bagus dari mana ya sekiranya buat feeder KCIC ? Korsel ?";0;0;0;0;in;205130957;1714857655427367323;danirahadean;https://twitter.com/danirahadean/status/1715004104739856777
Thu Oct 19 13:56:51 +0000 2023;1715004085802614858;"@KeretaCepatID min, tanya. Kl udah beli tiket Tegalluar - Halim, bisa gak naiknya dari Padalarang? Trims";0;0;0;0;in;215574057;1715004085802614858;novitrihastuti;https://twitter.com/novitrihastuti/status/1715004085802614858
Thu Oct 19 13:48:53 +0000 2023;1715002078500880504;"Hi, @KeretaCepatID ! Kalian hrs hired IT web yg bagus deh. Ini mau booking tiket via web mobile ( gk bsa geser pic ver) , via apps (sdh regist, gk bsa login/ email gk kedaftar katanya). Seriusan ini sekelas international punya web/apps kayak gini???";0;0;0;0;in;68636828;1715002078500880504;rsvd88;https://twitter.com/rsvd88/status/1715002078500880504
Thu Oct 19 13:36:25 +0000 2023;1714998940624626079;"@KeretaCepatID min, untuk keberangkatan 16.45 - 17.15 Halim - Padalarang apakah ada update untuk relasi dengan Ka Feeder nya? Atau harus menunggu satu jam untuk naik KA Feeder yang 18.15? https://t.co/NBCxGIQjn4";0;0;0;0;in;316476716;1714998940624626079;KamaRijal;https://twitter.com/KamaRijal/status/1714998940624626079
Thu Oct 19 13:34:09 +0000 2023;1714998372875329978;"Kejadian kedua pada hari yang sama.  Nampak @KAI121 dan @KeretaCepatID harus punya alternatif lain.  Atau ya sekalian dijual terpisah. Gak perlu dibundling, tapi layanan feeder dibuat seperti KRD Ekspress. Jadi bisa digunakan pula untuk penglaju Bandung - Cimahi - Padalarang.";0;0;0;1;in;949325693887725568;1714998372875329978;masasihgaboleh;https://twitter.com/masasihgaboleh/status/1714998372875329978
Thu Oct 19 13:29:18 +0000 2023;1714997152068546796;"Pengennya sih naik KCIC ke Bandung. Tapi…   Tiket masih tersedia di https://t.co/uXhI5I3wab https://t.co/mcbZsQ7HXt";1;0;2;6;in;78563944;1714997152068546796;davidnurbianto;https://twitter.com/davidnurbianto/status/1714997152068546796
Thu Oct 19 13:23:59 +0000 2023;1714995812512707036;"Lengkapi Kecanggihan, KCIC Permudah Pemesanan Tiket Kereta Cepat Whoosh Lewat Aplikasi Mobile  https://t.co/U69cX3Ik3X";0;0;0;0;in;219527452;1714995812512707036;suaramerdeka;https://twitter.com/suaramerdeka/status/1714995812512707036
Thu Oct 19 13:21:04 +0000 2023;1714995078467576136;"Puluhan Penumpang Tertinggal Kereta Cepat Whoosh, KCIC Minta Maaf https://t.co/Ci695Qz5Pd";0;0;0;0;in;552523769;1714995078467576136;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1714995078467576136
Thu Oct 19 13:20:01 +0000 2023;1714994815216333109;"Kejadian yang sama di KA 7441 Feeder KCIC rute Bandung - Padalarang keberangkatan Bandung 06.22 mengalami gangguan mesin sehingga menyebabkan keterlambatan 11 menit dan penumpang kereta cepat tertinggal kereta cepat";2;1;3;24;in;1526027456062562304;1714990273737179399;sahabat_kereta;https://twitter.com/sahabat_kereta/status/1714994815216333109
Thu Oct 19 13:18:31 +0000 2023;1714994436474863869;"FOMO MAU IKUT NAIK KCIC THIS WEEK";0;1;0;0;in;1252426081501511684;1714994436474863869;thisisnahd;https://twitter.com/thisisnahd/status/1714994436474863869
Thu Oct 19 13:13:34 +0000 2023;1714993190913409242;"@KeretaCepatID 121? Bareng sama @KAI121 kah?";0;2;0;0;in;2747646542;1714985923468050690;wahyupratamabwi;https://twitter.com/wahyupratamabwi/status/1714993190913409242
Thu Oct 19 13:10:00 +0000 2023;1714992293160079676;"Penjelasan KCIC soal 30 Penumpang Ketinggalan Kereta Cepat Whoosh  PT KCIC pun meminta maaf karena ada gangguan operasional kereta feeder dari Stasiun Bandung dan memberikan kompensasi.  &gt &gt  https://t.co/Ls8BgaHTA3  #detikcom";3;1;2;4;in;69183155;1714992293160079676;detikcom;https://twitter.com/detikcom/status/1714992293160079676
Thu Oct 19 13:02:25 +0000 2023;1714990387335717032;"Belasan Penumpang Ditinggal Whoosh, Gara-gara KA Feeder Telat, Ini Klarifikasi KCIC https://t.co/YMYaWu1W8t";2;6;11;14;in;55507370;1714990387335717032;tvOneNews;https://twitter.com/tvOneNews/status/1714990387335717032
Thu Oct 19 13:01:58 +0000 2023;1714990273737179399;"Informasi Gangguan Kereta 19 Oktober 2023 pk 19.30 KA 7440 Feeder KCIC rute Padalarang - Bandung mengalami gangguan mesin sehingga harus memerlukan loko penolong";83;29;35;122;in;1526027456062562304;1714990273737179399;sahabat_kereta;https://twitter.com/sahabat_kereta/status/1714990273737179399
